Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
933.8,6.0,64.0,2.299825550583124,2.299825550583124,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,445.0,67.8,100.4,80.34900793650795,13.148305008490942,80.6,0.0787797212600708,5.5,12.674263372290977,18.594511265225982,206.7465020628621,0.9,38.5
173.4,1.2,12.8,2.3795095043415406,2.3795095043415406,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.2,1165.4,61.2,111.0,75.72845966039463,16.32514754900653,63.0,169410534.75994778,13.5,12.309633306928824,23.11178373159628,267.1119004539518,1.0,244.6
0.0,0.0,0.0,2.39950422993525,2.39950422993525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0082469940185546,5.5,10.954451150103322,0.0,0.0,0.0,38.5
628.4,4.2,44.8,2.0200076040916124,2.0200076040916124,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.7,989.6,60.0,90.1,63.34841368126198,7.75712207514225,74.4,169410534.7005789,13.5,11.245622882599292,10.93673120302948,92.95752302916716,0.7,244.6
604.7,6.0,64.0,1.433345571292806,1.433345571292806,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,415.0,66.0,85.2,74.42527777777778,9.154109865623822,76.4,7.231235504150391e-05,5.5,12.197721717845864,12.94586632341856,93.3748153659612,0.9,38.5
346.7,1.8,19.2,2.316646986005141,2.316646986005141,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.3,1150.7,61.8,108.7,74.6129290339004,13.700207067551696,66.3,169410534.6988197,13.5,12.219434765249115,19.390544547872537,189.22306839657955,1.0,244.6
0.0,0.0,0.0,2.333325545019079,2.333325545019079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0110502958297729,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,2.333325545019079,2.333325545019079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.73032078,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.0,0.0,2.333325545019079,2.333325545019079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0113911151885986,5.5,10.954451150103322,0.0,0.0,0.0,38.5
49.4,2.3,12.8,0.5929483405154435,0.5929483405154435,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.2,0.2,1071.6,60.0,198.6,69.0667860072504,33.813926673017065,76.0,169410534.8011238,13.5,11.753020259319731,47.935967400193455,1283.6298079526084,0.9,244.6
0.0,0.0,0.0,0.399573095570595,0.399573095570595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0078742980957031,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,0.399573095570595,0.399573095570595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.7820409,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.0,0.0,0.399573095570595,0.399573095570595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0052837133407592,5.5,10.954451150103322,0.0,0.0,0.0,38.5
13.2,0.7,18.7,5.402591637390489,5.402591637390489,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.2,0.2,954.4,60.0,81.4,61.408857910235625,5.0044308895724745,64.4,169410534.790667,13.5,11.082934397799288,7.105662779891034,39.6541955203092,0.9,244.6
0.0,0.0,0.0,5.958482586481589,5.958482586481589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0059994935989379,5.5,10.954451150103322,0.0,0.0,0.0,38.5
1255.8,6.0,64.0,2.2141480899353283,2.2141480899353283,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1044.6,60.0,100.4,66.83841007547665,12.38796299059381,80.5,169410534.7939172,13.5,11.560618920963046,17.57298446540583,170.30358098936497,1.0,244.6
282.6,2.9,38.3,1.5167226865433951,1.5167226865433951,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.7,0.0,0.0,0.3,0.3,433.8,63.0,148.8,77.0957142857143,28.45803507670804,81.6,0.0060564041137695,5.5,12.395842628094387,40.24573916396977,1458.4941020408164,0.9,38.5
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1146.0,60.0,246.0,74.44546230858924,46.069201299842575,60.0,169410534.80644912,13.5,12.204726038760745,65.28964588016322,2146.152615464961,1.0,244.6
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0093245029449462,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.1,6.4,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,960.4,60.0,90.4,61.87921011994541,7.30022325726694,63.8,169410534.8317599,13.5,11.125218269977648,10.352836078214292,67.24763872486349,0.8,244.6
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0095948934555053,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.86393178,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0092049121856689,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.1,25.5,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,941.4,60.0,71.4,60.60111111111111,2.547152346549202,63.8,169410534.8736475,13.5,11.009771783357698,3.63097873335623,21.976543209876542,0.3,244.6
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0069216012954711,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.8796461,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.1,6.4,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,349.0,60.0,79.0,62.45341269841269,6.336856047734648,63.8,0.0045085191726684,5.5,11.173879514985988,8.961667765512308,80.78866660367852,0.5,38.5
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,968.0,60.0,98.0,62.54133133206663,9.442910965907348,60.0,169410534.8847195,13.5,11.184848410847149,13.383054095703688,90.2120785779397,1.0,244.6
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.003202199935913,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,0.3994634396728447,0.3994634396728447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.8929277,13.5,10.954451150103322,0.0,0.0,0.0,244.6
415.7,1.8,19.2,0.9299310916687676,0.9299310916687676,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.3,343.5,60.0,69.9,61.44333333333334,3.1470035831334,68.1,0.0034523963928222,5.5,11.083123445718396,4.450535148103979,37.55788888888888,0.3,38.5
854.4,6.0,64.0,1.460701259167767,1.460701259167767,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1109.0,60.0,111.0,71.22948535339789,15.984395836178468,78.6,169410534.8933025,13.5,11.931304965780306,22.65111428187245,257.29477346384834,1.0,244.6
659.4,6.0,64.0,6712.26689177665,6712.26689177665,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,407.7,66.0,83.1,73.41380952380953,8.070913178178467,74.7,6.308555603027344e-05,5.5,12.115209367364171,11.41399487731573,72.41752154195012,0.9,38.5
14.7,0.6,6.4,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,1083.0,60.6,85.0,70.23220246858405,9.465853811106346,60.6,169410534.9045597,13.5,11.85405704053472,13.397743557461704,89.83149087654189,1.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0031675100326538,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.9085613,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.2,49.2,60.0,55.28857142857144,5.135540622575425,49.2,0.0040179014205932,5.5,10.5076043475136,7.262751198564135,44.19469387755102,0.6,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,822.0,42.0,60.0,52.77726884570537,8.707890349325712,60.0,169410534.9144283,13.5,10.270346687545516,12.331546084604703,76.08998872642636,1.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0126292943954467,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.9410929,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.1,6.4,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,360.4,60.0,90.4,65.43007936507937,11.293641493931002,63.8,0.0128228187561035,5.5,11.43482488517838,15.971620969296769,163.0565554925674,0.8,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,968.0,60.0,98.0,62.54133133206663,9.442910965907348,60.0,169410534.9596543,13.5,11.184848410847149,13.383054095703688,90.2120785779397,1.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0068642854690551,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.96567643,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.1,6.4,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,364.2,60.0,94.2,67.33007936507936,13.193641493931002,63.8,0.0064350843429565,5.5,11.596360279165705,18.658626737805648,199.1565554925674,0.9,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,968.0,60.0,98.0,62.54133133206663,9.442910965907348,60.0,169410534.9814383,13.5,11.184848410847149,13.383054095703688,90.2120785779397,1.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.0032151222229003,5.5,10.954451150103322,0.0,0.0,0.0,38.5
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,930.0,60.0,60.0,60.0,0.0,60.0,169410534.99179578,13.5,10.954451150103322,0.0,0.0,0.0,244.6
0.0,0.0,0.0,32263.876923076925,32263.876923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.003103494644165,5.5,10.954451150103322,0.0,0.0,0.0,38.5
588.6,2.4,25.6,19359.19288641087,19359.19288641087,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.4,0.4,947.0,60.0,69.8,60.90231682146542,2.6138470053568974,66.1,169410534.99852312,13.5,11.034602011376435,3.719105194441731,17.656301912432998,0.4,244.6
1398.8,6.0,64.0,1.900087639361832,1.900087639361832,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,443.6,67.7,99.6,79.98698412698413,12.84541746086631,80.6,8.080005645751953e-05,5.5,12.645725347239342,18.166163587501305,197.8544698916604,0.9,38.5
116.6,1.2,12.8,0.8778114417123373,0.8778114417123373,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.2,1169.4,61.2,110.0,75.99596822166481,16.29777207930363,63.4,169410535.0056611,13.5,12.331361959675778,23.07211798811532,266.1889956148436,1.0,244.6
0.0,0.0,0.0,0.8889227515039619,0.8889227515039619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.0,60.0,60.0,60.0,0.0,60.0,0.004999303817749,5.5,10.954451150103322,0.0,0.0,0.0,38.5
17.2,0.6,6.4,0.8889227515039619,0.8889227515039619,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,1019.6,60.0,149.6,65.53872456404964,21.51644749510256,71.2,169410535.02089328,13.5,11.44858588765392,30.51362212526318,584.1789336320551,0.8,244.6
23.8,0.6,6.4,19.870390321825813,19.870390321825813,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,335.4,60.0,65.4,61.15738095238096,2.0832065516733165,60.6,0.0195231199264526,5.5,11.059365475903832,2.946098958600891,4.965121882086168,0.9,38.5
