Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
112.0,6.0,50.0,10.157947684891596,10.157947684891596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,891.0,54.0,58.0,57.46498287745966,1.3532424383706476,58.0,169453249.59628147,13.5,10.72033893069727,1.917672629432264,1.849829729359504,1.0,244.6
112.0,6.0,48.3,10.096059482536004,10.096059482536004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.000586199760437,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,49.5,10.357344664790215,10.357344664790215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.59402302,13.5,10.770329614269006,0.0,0.0,0.0,244.6
112.0,6.0,46.7,10.370315244998368,10.370315244998368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0004050970077514,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,49.3,10.193063504432654,10.193063504432654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.59557086,13.5,10.770329614269006,0.0,0.0,0.0,244.6
79.6,6.0,45.1,9.921032977158744,9.921032977158744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0019129037857055,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,50.2,10.229243347696832,10.229243347696832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.59658372,13.5,10.770329614269006,0.0,0.0,0.0,244.6
101.2,6.0,45.5,10.581470733761556,10.581470733761556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,2.09808349609375e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5
101.2,6.0,47.7,10.497756253403432,10.497756253403432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.5965857,13.5,10.770329614269006,0.0,0.0,0.0,244.6
79.6,6.0,50.5,10.683767039841872,10.683767039841872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,2.6941299438476564e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5
58.0,6.0,49.8,10.746042583936164,10.746042583936164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.5976451,13.5,10.770329614269006,0.0,0.0,0.0,244.6
58.0,6.0,48.5,10.746042583936164,10.746042583936164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,4.100799560546875e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5
90.4,6.0,47.2,10.542695409699482,10.542695409699482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.598457,13.5,10.770329614269006,0.0,0.0,0.0,244.6
112.0,6.0,51.2,10.13644856486696,10.13644856486696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.001685881614685,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,46.8,10.487167523055238,10.487167523055238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.6001932,13.5,10.770329614269006,0.0,0.0,0.0,244.6
112.0,6.0,45.9,10.761255947483352,10.761255947483352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0002058029174804,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,50.0,10.311046608669663,10.311046608669663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.60390252,13.5,10.770329614269006,0.0,0.0,0.0,244.6
112.0,6.0,48.0,10.014023533949668,10.014023533949668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,3.0994415283203125e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,43.7,10.585789137674466,10.585789137674466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.60639918,13.5,10.770329614269006,0.0,0.0,0.0,244.6
112.0,6.0,48.0,10.426039962200068,10.426039962200068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,5.0067901611328125e-06,5.5,10.770329614269006,0.0,0.0,0.0,38.5
112.0,6.0,48.6,10.46941834889287,10.46941834889287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.6042025,13.5,10.770329614269006,0.0,0.0,0.0,244.6
575.7,6.0,69.3,9.728062122952434,9.728062122952434,0.0,0.0,0.8,0.0,0.1,0.2,0.0,0.0,0.0,0.8,0.4,3.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,337.1,58.0,75.3,59.818888888888885,5.180523168692529,75.3,0.010604190826416,5.5,10.92871031435325,7.326366125353016,243.59309876543207,0.2,38.5
568.7,6.0,221.1,2.717833624874836,2.717833624874836,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.8,3.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1062.0,54.4,223.0,69.04735657144712,41.12720321663705,55.2,169453249.7948009,13.5,11.753959072383836,58.28293699509711,1709.2798423117874,1.0,244.6
59.8,6.0,234.0,15.611133518375832,15.611133518375832,0.0,0.0,0.1,0.9,0.0,0.9,0.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.4,54.0,54.4,54.04,0.12,54.4,7.970333099365235e-05,5.5,10.39614674570436,0.1697056274847714,0.144,0.1,38.5
112.0,6.0,45.5,1736.5900845696754,1736.5900845696754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,863.0,54.0,58.0,55.592422948568455,1.896525772197481,58.0,169453249.704895,13.5,10.543436058513434,2.68311821473709,3.620341720541016,1.0,244.6
77.2,6.0,170.8,5402.280068590044,5402.280068590044,0.0,0.0,0.4,0.6,0.0,0.6,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,301.0,54.0,55.6,54.45047619047618,0.6976969109407076,55.6,0.000112509727478,5.5,10.435402705907707,0.9866924338781622,1.2354739229024942,0.4,38.5
95.8,6.0,46.3,5653.217624884152,5653.217624884152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,875.0,54.0,58.0,56.39494863237898,1.9350867442946025,58.0,169453249.70514446,13.5,10.619625878394997,2.7403435743566003,3.757530307477845,1.0,244.6
90.4,6.0,173.5,6334.143352113426,6334.143352113426,0.0,0.0,0.4,0.6,0.0,0.6,0.0,0.0,0.0,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,308.2,55.2,58.0,56.554761904761904,1.3452830789511372,55.6,0.0001851081848144,5.5,10.634839740794336,1.9025175754837336,2.5903922902494334,0.7,38.5
63.4,6.0,69.3,11401.555362753732,11401.555362753732,0.0,0.0,0.9,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,874.6,54.0,58.0,56.374948632378974,1.942571556779758,57.6,169453249.7052939,13.5,10.619625878394997,2.7403435743566003,3.757530307477845,1.0,244.6
68.8,6.0,87.6,7100.287881805128,7100.287881805128,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,311.4,54.0,57.2,56.0568253968254,1.453285341250037,57.2,0.0001199007034301,5.5,10.587802645330529,2.0552558395938143,2.6541849332325524,0.8,38.5
58.0,6.0,47.9,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,891.0,54.0,58.0,57.46498287745966,1.3532424383706476,58.0,169453249.7063983,13.5,10.72033893069727,1.917672629432264,1.849829729359504,1.0,244.6
58.0,6.0,53.2,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,8.001327514648438e-05,5.5,10.770329614269006,0.0,0.0,0.0,38.5
58.0,6.0,46.2,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.70613298,13.5,10.770329614269006,0.0,0.0,0.0,244.6
58.0,6.0,47.7,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0090694904327392,5.5,10.770329614269006,0.0,0.0,0.0,38.5
58.0,6.0,49.5,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.71528172,13.5,10.770329614269006,0.0,0.0,0.0,244.6
58.0,6.0,49.1,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0003387928009033,5.5,10.770329614269006,0.0,0.0,0.0,38.5
58.0,6.0,48.1,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.7157937,13.5,10.770329614269006,0.0,0.0,0.0,244.6
58.0,6.0,46.5,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,0.0004503011703491,5.5,10.770329614269006,0.0,0.0,0.0,38.5
58.0,6.0,48.8,6967.282392026578,6967.282392026578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169453249.7163174,13.5,10.770329614269006,0.0,0.0,0.0,244.6
