Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
194751.0,6.0,64.0,2804.536773013294,2804.536773013294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,170.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,3.671646118164063e-05,5.5,54.6626014748658,0.0,0.0,0.0,38.5
209691.0,6.0,64.0,2951.7429859905174,2951.7429859905174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169323394.6606229,13.5,54.6626014748658,0.0,0.0,0.0,244.6
223774.2,6.0,119.2,3007.407839682884,3007.407839682884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7360.2,1065.6,1494.0,1401.5766666666666,172.03347236328554,1065.6,0.0006548881530761,5.5,52.86075735842708,243.29206979829547,100371.59455555557,0.3,38.5
227433.0,6.0,248.0,2889.884857000113,2889.884857000113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11019.0,66.0,1494.0,734.5038946141578,700.6530333697085,66.0,169323394.6617365,13.5,38.2599765423031,991.9649215533552,492097.2447000461,1.0,244.6
228093.0,6.0,248.0,2928.4956103595405,2928.4956103595405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.0002546072006225,5.5,11.489125293076055,0.0,0.0,0.0,38.5
231751.8,6.0,137.6,2968.978468854258,2968.978468854258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4021.8,66.0,922.8,230.7222807017544,324.97387875677106,922.8,169323394.6620758,13.5,19.838324451540373,455.9655099001434,178954.11453339492,0.6,244.6
245835.0,6.0,64.0,3080.8225532338583,3080.8225532338583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,3.449916839599609e-05,5.5,54.6626014748658,0.0,0.0,0.0,38.5
256633.8,6.0,174.4,3195.057343935314,3195.057343935314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,240.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19015.8,66.0,1494.0,1240.6066703471968,533.6585015616886,637.2,169323394.6621456,13.5,49.89176702974517,751.0901337295712,286519.71339651773,1.0,244.6
263291.4,6.0,119.2,3270.4876515392143,3270.4876515392143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4361.4,66.0,1065.6,596.2299999999999,475.7478130556378,1065.6,7.43865966796875e-05,5.5,31.5819566810238,672.8090094926227,324025.35500000004,0.7,38.5
277231.8,6.0,82.4,3389.9267502070043,3389.9267502070043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,260.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18301.8,66.0,1494.0,1176.5092080726292,592.3261841303716,1351.2,169323394.66218328,13.5,48.47187591757788,839.2271929070579,352626.5603386136,1.0,244.6
291315.0,6.0,64.0,3503.255636461215,3503.255636461215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,5.500316619873047e-05,5.5,54.6626014748658,0.0,0.0,0.0,38.5
306255.0,6.0,64.0,3611.7587162740538,3611.7587162740538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,280.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169323394.66227552,13.5,54.6626014748658,0.0,0.0,0.0,244.6
321195.0,6.0,64.0,3567.841845197921,3567.841845197921,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,290.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,0.0006012916564941,5.5,54.6626014748658,0.0,0.0,0.0,38.5
336135.0,6.0,64.0,3571.984616921842,3571.984616921842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169323394.6629289,13.5,54.6626014748658,0.0,0.0,0.0,244.6
351075.0,6.0,64.0,3674.657616350381,3674.657616350381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,3.969669342041016e-05,5.5,54.6626014748658,0.0,0.0,0.0,38.5
366015.0,6.0,64.0,3778.220801217135,3778.220801217135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,320.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23157.0,1494.0,1494.0,1494.0,0.0,1494.0,169323394.6630139,13.5,54.6626014748658,0.0,0.0,0.0,244.6
380955.0,6.0,64.0,3877.364457582549,3877.364457582549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,330.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8217.0,1494.0,1494.0,1494.0,0.0,1494.0,2.589225769042969e-05,5.5,54.6626014748658,0.0,0.0,0.0,38.5
394966.8,6.0,82.4,3979.613271469433,3979.613271469433,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,340.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22228.8,637.2,1494.0,1440.9958771929826,202.4393496910164,1279.8,169323394.66305038,13.5,53.73824532441206,283.22527763239174,66960.97488080947,0.6,244.6
400839.0,6.0,248.0,4011.71478062961,4011.71478062961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.0003014087677001,5.5,11.489125293076055,0.0,0.0,0.0,38.5
401499.0,6.0,248.0,3999.57932007981,3999.57932007981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,360.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1023.0,66.0,66.0,66.0,0.0,66.0,169323394.6637185,13.5,11.489125293076055,0.0,0.0,0.0,244.6
402159.0,6.0,248.0,3965.8251378056175,3965.8251378056175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.0005482912063598,5.5,11.489125293076055,0.0,0.0,0.0,38.5
402819.0,6.0,248.0,3918.52506350505,3918.52506350505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,380.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1023.0,66.0,66.0,66.0,0.0,66.0,169323394.6646309,13.5,11.489125293076055,0.0,0.0,0.0,244.6
403479.0,6.0,248.0,3909.339177191133,3909.339177191133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,390.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.000186014175415,5.5,11.489125293076055,0.0,0.0,0.0,38.5
323430.4,6.0,198.7,3029.613905911584,3029.613905911584,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,319.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1175.2,66.0,218.2,73.81026315789474,33.57850291647635,142.1,169323394.6999673,13.5,12.10406705079129,48.06315789473684,5775.167867036011,0.2,244.6
203983.2,6.0,100.8,685.1356457225482,685.1356457225482,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,205.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2921.3,229.0,1494.0,687.1376587301586,541.0169632074173,358.9,0.0090540885925292,5.5,36.121383775142576,765.1135268418354,327009.43517534324,0.9,38.5
427.8,6.0,64.0,2.8618801144231822,2.8618801144231822,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3987.2,66.0,1494.0,264.1939618181956,448.1693874747998,69.7,169323394.6952694,13.5,22.965654630753857,635.0639133837319,202762.2008698193,1.0,244.6
82131.1,6.0,81.9,269.17877395194984,269.17877395194984,0.0,0.1,0.2,0.0,0.4,0.8,0.0,0.0,0.1,0.5,0.0,84.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1042.3,66.0,627.9,179.27003968253968,199.9535812456996,162.6,0.0502197980880737,5.5,18.62030011393925,282.7770664427388,50928.68314416415,0.9,38.5
460.6,6.0,64.0,331.08007581600754,331.08007581600754,0.0,0.1,0.2,0.2,0.4,0.7,0.0,0.0,0.6,1.4,0.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2009.7,55.2,827.0,131.6930870668719,188.62641442029,72.1,169323394.7449475,13.5,16.229363386521587,267.32437742349805,35977.39213494341,1.0,244.6
458.8,6.0,64.0,725.6755317025334,725.6755317025334,0.0,0.3,0.1,0.2,0.3,0.8,0.0,0.0,1.0,1.7,1.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,373.8,57.2,82.0,67.88678571428571,8.88649064124669,69.3,0.0005326032638549,5.5,11.648129575113694,12.56739558675265,94.8883173185941,0.9,38.5
404.6,6.0,64.0,511.24227034736975,511.24227034736975,0.0,0.1,0.3,0.2,0.2,0.7,0.0,0.0,0.9,1.9,0.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1071.0,54.0,91.0,69.2146661366669,9.943754192414062,67.8,169323394.74872142,13.5,11.760268568037905,14.047355984758465,98.87107732501444,1.0,244.6
530.4,6.0,64.0,346.3235769824961,346.3235769824961,0.0,0.3,0.1,0.4,0.3,0.5,0.0,0.0,1.4,1.7,1.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,602.1,61.7,292.0,98.88011904761905,73.33310272881269,136.5,0.0006326913833618,5.5,13.900045110572808,103.70866844998636,14487.843983985262,0.9,38.5
780.2,6.0,64.0,535.5502592869268,535.5502592869268,0.0,0.2,0.2,0.2,0.2,0.7,0.0,0.0,1.4,1.7,1.5,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1763.8,54.0,761.0,115.46610475953358,172.39814196965594,69.3,169323394.7485039,13.5,15.198202040246937,244.3299377728601,30066.29016329954,1.0,244.6
647.5,6.0,64.0,668.8934538911774,668.8934538911774,0.0,0.3,0.2,0.0,0.4,0.9,0.0,0.0,1.0,1.7,0.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,403.2,67.4,86.6,73.77035714285714,6.880526676068944,72.3,0.0007295131683349,5.5,12.145056348623145,9.730534141566572,53.92340348639456,0.9,38.5
353.8,6.0,64.0,700.0718273448343,700.0718273448343,0.0,0.1,0.2,0.4,0.2,0.5,0.0,0.0,0.8,1.5,0.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1089.2,54.0,91.0,70.25162557686551,10.055567261232694,66.7,169323394.7498765,13.5,11.8547368788431,14.255376807408052,101.992666579652,1.0,244.6
394.5,6.0,64.0,893.4151235005653,893.4151235005653,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400.1,63.8,87.7,73.78757936507937,7.986601103057683,69.5,0.0006419897079467,5.5,12.145808579107667,11.294759597208095,72.86371521478961,0.9,38.5
394.5,6.0,64.0,834.5904278904156,834.5904278904156,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1099.3,54.0,91.0,71.0262459564859,10.715842620585848,69.5,169323394.750961,13.5,11.919913905148992,15.189147175506047,115.55420984527191,1.0,244.6
394.5,6.0,64.0,823.4364874934461,823.4364874934461,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,407.5,66.8,89.9,76.54424603174604,7.593453026917454,69.5,0.0005473136901855,5.5,12.366317992135851,10.738764255909697,66.90064114071554,0.9,38.5
394.5,6.0,64.0,790.0200487924616,790.0200487924616,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100.5,54.0,91.0,71.1163558465958,10.70562425608031,69.5,169323394.7518946,13.5,11.927427813766933,15.174696225837048,115.32438252973034,1.0,244.6
394.5,6.0,64.0,754.4728734907599,754.4728734907599,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,406.7,66.0,89.9,76.26424603174603,7.801976189201317,69.5,0.0007288932800292,5.5,12.344267617846086,11.033660540080463,69.6996041036785,0.9,38.5
354.4,6.0,64.0,650.8987030533045,650.8987030533045,0.0,0.3,0.2,0.0,0.5,0.9,0.0,0.0,0.7,1.4,0.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1111.8,54.0,91.0,71.69802251326246,10.494394887754416,75.8,169323394.7531641,13.5,11.966669749576392,14.750011683190616,109.15674120419426,1.0,244.6
407.3,6.0,64.0,654.7730447568575,654.7730447568575,0.0,0.1,0.2,0.3,0.2,0.6,0.0,0.0,0.8,1.7,1.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,350.0,54.0,70.6,61.771746031746034,6.638704362426191,65.8,0.0004174947738647,5.5,11.108531260268617,9.38854574592855,55.34494834971025,0.8,38.5
394.5,6.0,64.0,766.1566106786759,766.1566106786759,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1049.4,54.0,91.0,67.74261753769107,10.290242042503165,69.5,169323394.7539618,13.5,11.634158186877666,14.52914975907286,105.8379977735376,1.0,244.6
421.8,6.0,64.0,805.1561707816437,805.1561707816437,0.0,0.2,0.2,0.3,0.2,0.6,0.0,0.0,0.9,1.7,1.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,388.8,59.7,91.0,73.7122619047619,10.19399614272482,66.9,0.0004461050033569,5.5,12.129067571520816,14.416487599820456,118.58842899659864,0.9,38.5
394.5,6.0,64.0,824.7955039390029,824.7955039390029,0.0,0.2,0.2,0.2,0.3,0.7,0.0,0.0,0.8,1.6,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1074.5,54.0,91.0,69.37755019833966,11.227110339733446,69.5,169323394.7548547,13.5,11.780217947285704,15.915713525037564,126.91353713450415,1.0,244.6
